DATE,PCA1,PCA2
20120204,247.49684157323645,-16.75523995902732
20120205,248.497254328111,-15.803660087453792
20120206,249.4975257954502,-14.542404094767008
20120207,250.49727571405674,-15.622575451793217
20120208,251.49722405770444,-13.301471285294394
20120209,252.49716000395347,-14.942771686189417
20120210,253.497029170092,-14.27080292979728
20120211,254.4972768342559,-14.838034967367271
20120212,255.49745698998595,-14.96013539651847
20120213,256.49689792194476,-13.826895114189579
20120214,257.4973535833633,-11.517505873477543
20120215,258.4970534328968,-10.234832377870376
20120216,259.49790903978646,-9.227933321509795
20120217,260.4978957465646,-8.76051469862914
20120218,261.4979778328998,-7.266509682158725
20120219,262.49821771788265,-7.91029115142296
20120220,263.4986683065763,-8.703763500697344
20120221,264.49865841713836,-7.3232650122491325
20120222,265.4989282284914,-5.81065510168704
20120223,266.49870121111235,-5.895876115619828
20120224,267.4988130667589,-4.05581902230637
20120225,268.49906257700786,-3.7711281349084644
20120226,269.49890547592804,-5.848524773642794
20120227,270.49894805421354,-6.2847816429670225
20120228,271.4984415200088,-6.217511140080438
20120229,272.4993176443095,-3.274121206765789
20120301,273.49879104456704,-2.949681791602273
20120302,274.4988932065171,-3.252417837511024
20120303,275.49891511458554,-3.3945927164055134
20120304,276.4985721910234,-5.510241504529128
20120305,277.4984196728619,-6.102913686958816
20120306,278.49879380315906,-5.27659920609257
20120307,279.4982161420812,-6.3968595140418785
20120308,280.4989231002546,-5.8211518991666065
20120309,281.4993040375484,-4.442769265967371
20120310,282.49886635255825,-3.4919921333257578
20120311,283.49950987811826,-3.296564671246491
20120312,284.4994906031752,-2.876630488913998
20120313,285.4995291160558,-2.740823197011873
20120314,286.4997319846734,-2.1788742433203123
20120315,287.5000970748224,0.11809808646375464
20120316,288.50024486373513,1.7115589079950226
20120317,289.4995603615571,-0.45700792080320785
20120318,290.4988001981037,-2.886562936831155
20120319,291.49947098751363,-2.219825991338569
20120320,292.49984579447846,-1.230149943686928
20120321,293.4998567938419,1.2189819664959467
20120322,294.50078652703814,3.258299065871646
20120323,295.5007016845266,3.716341718765873
20120324,296.50080759915727,2.8626723668813687
20120325,297.50072039938095,3.2481054476043907
20120326,298.5008309019431,3.731576779150193
20120327,299.5009251714582,3.704906721142324
20120328,300.50097901115805,4.669013126784381
20120329,301.500716634986,1.4778535983056595
20120330,302.500018656232,-1.3850373423026823
20120331,303.49937977432637,-1.9412229507554906
20120401,304.4998543639558,-0.9754996636920024
20120402,305.5005838677971,0.3166599946922273
20120403,306.4999455370489,-0.4418274435925982
20120404,307.49881044094946,-2.6446924428887546
20120405,308.49962041577965,-2.8152311900716556
20120406,309.4998783442388,-2.5107378269683234
20120407,310.4992329525594,-4.0746148391687225
20120408,311.4995297007372,-3.6215347807384615
20120409,312.49861985982716,-4.103107931322008
20120410,313.49907668515516,-0.8802212164009524
20120411,314.4997133441648,-1.5690591622659142
20120412,315.49958624854116,-1.5735774383298406
20120413,316.49956595930416,-2.0969059535466
20120414,317.4990539902137,-2.5939535192678282
20120415,318.4990226363334,-3.8991068609350665
20120416,319.49947745698955,-2.6811434331238035
20120417,320.49926297976344,-3.0181918839542132
20120418,321.49913984752857,-3.027209215587494
20120419,322.4992316897369,-0.3722112315959585
20120420,323.4993376637394,-0.6717718499281014
20120421,324.49898399478843,-0.8407654203188604
20120422,325.49942859109433,-1.3368031543329155
20120423,326.498913350948,-1.1636356494970959
20120424,327.4992699606737,-0.9241635507426049
20120425,328.4988841033519,0.14174893815838363
20120426,329.50004875431114,2.6807004101396332
20120427,330.50032611658753,4.694624719437012
20120428,331.49987927180337,5.067394153972139
20120429,332.5001080754773,4.553803520986963
20120430,333.5004508953134,5.596439219100384
20120501,334.500857271345,5.23802521269012
20120502,335.50048163464817,4.278004399883238
20120503,336.5007054041416,2.7416097424790458
20120504,337.49991022580434,3.421440331308249
20120505,338.49929581552715,0.202239133006469
20120506,339.49951147100364,-0.18024365563822986
20120507,340.50048958772095,1.059160589211094
20120508,341.50001639583206,3.914733099140041
20120509,342.50024909329295,3.8120700168919246
20120510,343.50127922192405,7.246635991091112
20120511,344.5012299877635,8.32314436378198
20120512,345.5009705708544,3.7749356430740386
20120513,346.50093299427317,2.0810269559369754
20120514,347.50107285921695,3.4173577513430837
20120515,348.4998821653717,1.1981480399220708
20120516,349.49995787821535,-0.1469665233346089
20120517,350.5003522967163,2.9320647969888203
20120518,351.5006045198679,3.917766713019945
20120519,352.5005505089139,5.863976605610847
20120520,353.5005487714443,6.376713084427719
20120521,354.5000036559395,4.873836494434181
20120522,355.50122760053637,7.007366524205564
20120523,356.5014394713544,7.855349758518932
20120524,357.5021503766802,10.626161409264016
20120525,358.5021457217699,11.570234961450799
20120526,359.50183675202425,11.344701630642728
20120527,360.50176557990926,9.811644113718186
20120528,361.50212585099143,9.407277035568962
20120529,362.50140142017335,7.5332423209812625
20120530,363.50149351567234,8.43661666134036
20120531,364.5008768894695,5.6572937037082625
20120601,365.50048335294196,3.5060814888977085
20120602,366.5011559923405,5.311736450632465
20120603,367.49992650418426,1.9148337770161776
20120604,368.4999960715031,2.326091311877685
20120605,369.50062567532586,3.6444695584189732
20120606,370.50053097095224,4.16784846958509
20120607,371.5005716006526,6.345101871807916
20120608,372.5009562523446,7.4125732981127594
20120609,373.50092312866036,5.3205537542413115
20120610,374.50082256812675,5.699866582830319
20120611,375.5004348635448,4.089408742009025
20120612,376.5000003437053,2.6718779875055096
20120613,377.50067844077057,3.328521408827676
20120614,378.5013926251522,6.799796652968971
20120615,379.50085018151367,7.503386791648214
20120616,380.5007284084095,8.32288065020575
20120617,381.501896456557,10.137093671343322
20120618,382.5012319748821,9.834059667260348
20120619,383.5010124348155,8.577089428912721
20120620,384.5012368493699,8.666410739058428
20120621,385.5012560614632,9.149728922520524
20120622,386.5012866514844,8.511288951630311
20120623,387.5020247272296,8.268610524481819
20120624,388.5007955823821,7.570916459608927
20120625,389.5004421821868,6.008354858040416
20120626,390.5011039907331,8.61233600658801
20120627,391.5015103565129,8.514384967281062
20120628,392.50223870017726,11.829317515682371
20120629,393.50175372563535,10.578568624162102
20120630,394.50190492830006,13.037682531381199
20120701,395.5016149391704,9.778510441918309
20120702,396.50153085095735,8.136212112250808
20120703,397.50171607072843,9.147692765618098
20120704,398.5018998780397,11.736946163915412
20120705,399.5015945885061,10.220107255513698
20120706,400.5012593526517,8.220644292475896
20120707,401.5016148239083,10.466470254936226
20120708,402.5012461743172,9.073702313250633
20120709,403.5016906107885,9.389268856415782
20120710,404.50111316995753,8.580599048072225
20120711,405.5012336401269,7.623883749121546
20120712,406.500907288726,6.691489733970332
20120713,407.5002320896092,4.911889346097751
20120714,408.5004699940728,6.518020172647015
20120715,409.5008495453585,4.8608664862930135
20120716,410.50090623872893,5.494562333505206
20120717,411.50084531676475,6.9331638249942635
20120718,412.50168504863177,9.58103488439898
20120719,413.50105646407974,8.835227644003051
20120720,414.5011233984915,6.9333486620455
20120721,415.50157513516024,5.763379156208706
20120722,416.5017444538571,7.708341045126621
20120723,417.5024554650299,11.00815076398903
20120724,418.5027959087711,12.292096033997844
20120725,419.5029828102997,11.78915146636206
20120726,420.50268932134713,12.61339705600187
20120727,421.5019597845421,12.818988727857347
20120728,422.5015546135255,9.777976319270522
20120729,423.50138616123513,8.803964615114124
20120730,424.5011735596745,8.517840600468567
20120731,425.50179788795504,8.221204210858405
20120801,426.50213837445335,12.122328565505308
20120802,427.5019545396499,10.693365409655868
20120803,428.50201635419944,10.855066072517841
20120804,429.502198194019,10.585348993692078
20120805,430.5009343727288,9.46473832438759
20120806,431.5011277593403,8.559822275086384
20120807,432.5013863286331,7.803110042967782
20120808,433.50195473444546,8.897903982289694
20120809,434.50216591738354,9.656119455457098
20120810,435.5018638181282,9.79611478760984
20120811,436.5022499786246,9.031948509485778
20120812,437.50180358263606,10.006992084952392
20120813,438.5016046659439,9.29330518692605
20120814,439.5015589650029,10.681744694118247
20120815,440.5017190030485,11.229500256882964
20120816,441.5019330425421,9.299060774432874
20120817,442.50267918116515,12.363011128763082
20120818,443.5026237296188,14.175686954318824
20120819,444.50271770338077,14.919772559472644
20120820,445.5021237312503,12.591737762086577
20120821,446.5023651542688,11.982903127169571
20120822,447.50232385759955,11.202583288602908
20120823,448.502099293808,9.922619621276874
20120824,449.5011744550393,8.11730784586252
20120825,450.50135988365946,8.806980140994224
20120826,451.50065332870145,4.934470432616431
20120827,452.50157983742974,7.845135397548603
20120828,453.5014733976641,8.0712287638175
20120829,454.50198568039923,9.459201398690462
20120830,455.50116665408495,6.719734790968426
20120831,456.50067086504714,3.1051521081357114
20120901,457.50078198757546,3.49825085285795
20120902,458.5007225966219,4.492911575042385
20120903,459.50086305538207,5.978625903865982
20120904,460.5016174198645,7.643868986932617
20120905,461.5013284218294,6.59384975563499
20120906,462.50162869859196,5.134350766575244
20120907,463.5015880470164,7.888163150711112
20120908,464.5021145936771,9.35762350998692
20120909,465.5018907925987,9.473319532206359
20120910,466.5015296061538,8.609870781110564
20120911,467.50074408768705,6.204502523298228
20120912,468.50039164124246,2.52728385449195
20120913,469.50019403856277,0.8163069636776057
20120914,470.500001290864,1.597708754323008
20120915,471.5006607731084,3.4664127728542473
20120916,472.50079052184446,4.8000314904183705
20120917,473.5009952846449,4.729207366310454
20120918,474.5006310335302,4.465438115058987
20120919,475.50055330127,2.102450292169135
20120920,476.5006331795594,1.2258075410565703
20120921,477.500084374602,1.957997262316013
20120922,478.50017641514205,1.8627642790388752
20120923,479.49977794447113,0.9743146743460831
20120924,480.4995880586721,1.8143436972713893
20120925,481.49949600141554,1.6535564452446208
20120926,482.4997453683318,1.0579207111547446
20120927,483.4997030800296,1.3260377124519866
20120928,484.4998825688526,1.137601144184909
20120929,485.49998310748924,0.5678081396346992
20120930,486.5004194828434,1.2200212617101553
20121001,487.50049250619486,2.015706771174198
20121002,488.50021986182037,1.4660251855927082
20121003,489.49954406739926,1.2987593615774817
20121004,490.499485063021,0.6725376893729251
20121005,491.49955065862014,1.1295305744872124
20121006,492.4995331854698,1.47642380801909
20121007,493.49947769815117,-0.4865392665706638
20121008,494.4992783434536,-0.7120276974579736
20121009,495.4992742096256,-0.4622950576689413
20121010,496.49938639957327,-1.2939634005628107
20121011,497.4992555121826,-1.2500912556695263
20121012,498.4992147271623,-2.552183570246306
20121013,499.4988050465945,-3.1271719219793943
20121014,500.4986760604661,-2.9999215852705094
20121015,501.49917748262305,-2.8170581618784705
20121016,502.49914765411813,-1.8754928845976298
20121017,503.49905254719124,-0.9160467783993727
20121018,504.49943624711887,1.498067843516659
20121019,505.49970474342626,2.665656142057646
20121020,506.4996670630244,1.0506748195545819
20121021,507.49926379689714,0.49552620197056596
20121022,508.4997390972312,0.6000022823260447
20121023,509.4994080453289,-0.7056065360074713
20121024,510.4986494492441,-3.3139039922854825
20121025,511.4985358057238,-3.6820641078381526
20121026,512.4986741668399,-5.1730143898017324
20121027,513.4986490208394,-5.631454511462778
20121028,514.498361166683,-8.333411605613636
20121029,515.4982896324327,-8.663563475253076
20121030,516.4980801214624,-7.025992685132355
20121031,517.4983634706368,-5.280357122831459
20121101,518.4982754527082,-5.190438731625875
20121102,519.4982927672681,-3.7566058650736163
20121103,520.4980265968006,-4.49365413583099
20121104,521.4983492147367,-4.95801121720862
20121105,522.4984194384269,-5.383547569133494
20121106,523.4986216858997,-6.186710283486299
20121107,524.4984382866969,-6.538859830703753
20121108,525.4984544033323,-5.276813432859353
20121109,526.4985977275755,-4.1997707668106194
20121110,527.4980757488265,-5.309232480865887
20121111,528.4983742127843,-4.7806338414398635
20121112,529.4985744532023,-5.615655440927247
20121113,530.4987384960077,-6.06491809564589
20121114,531.4984824076528,-4.888767117450849
20121115,532.4984052148175,-6.761137142473702
20121116,533.4980544419632,-6.829647654451847
20121117,534.4980063319454,-5.830130368767561
20121118,535.4979404297992,-6.226922076108641
20121119,536.4982460470237,-6.621589227987041
20121120,537.4981077596021,-6.336048339637136
20121121,538.4979780135727,-6.758586899101225
20121122,539.4983201975047,-5.572524354852458
20121123,540.4982332435211,-6.453719426328357
20121124,541.4981463389522,-6.23385262641742
20121125,542.4986190307973,-4.506320703892401
20121126,543.4981234456536,-6.151186081656652
20121127,544.4981112807873,-6.396189554565659
20121128,545.4977012853997,-7.367108425903838
20121129,546.4978087786294,-7.953916906165286
20121130,547.4975673310546,-9.978306982863986
20121201,548.497465950797,-10.750652461238044
20121202,549.4976213998452,-10.925313424917888
20121203,550.4971254553566,-11.442025935650708
20121204,551.4972071768352,-10.622334421219195
20121205,552.4973932478388,-10.921913980494198
20121206,553.4973545097528,-11.739995857250193
20121207,554.497044433967,-12.635765884715187
20121208,555.4972546061836,-12.96431152080017
